State_Name,Constituency_No,Constituency_Name,Candidate,Sex,Party
Gujarat,8,AHMEDABAD WEST,VEDUBHAI KAUTIKBHAI SIRASAT,M,APoI
Gujarat,8,AHMEDABAD WEST,BHITORA BHAVESH CHIMANBHAI,M,IND
Gujarat,8,AHMEDABAD WEST,JADAV ULPESH JAYANTILAL,M,PPID
Gujarat,8,AHMEDABAD WEST,HARSHADKUMAR LAXMANBHAI SOLANKI,M,RTORP
Gujarat,8,AHMEDABAD WEST,DIPIKA JITENDRAKUMAR SUTARIA,F,MaNPa
Gujarat,8,AHMEDABAD WEST,SOLANKI CHIRAGBHAI SOMABHAI,M,JANSAPP
Gujarat,9,SURENDRANAGAR,Dr. MUNJAPARA MAHENDRABHAI,M,BJP
Gujarat,9,SURENDRANAGAR,KOLI PATEL SOMABHAI GANDALAL,M,INC
Gujarat,9,SURENDRANAGAR,ADVOCATE SHAILESH N. SOLANKI,M,BSP
Gujarat,9,SURENDRANAGAR,DOST MER,M,IND
Gujarat,9,SURENDRANAGAR,PARMAR GHOGHAJIBHAI KANJIBHAI,M,NCP
Gujarat,9,SURENDRANAGAR,NARESH MAKWANA,M,IND
Gujarat,9,SURENDRANAGAR,KOLI PATEL LALJIBHAI CHATURBHAI,M,IND
Gujarat,9,SURENDRANAGAR,BHAVANBHAI DEVJIBHAI VORA,M,IND
Gujarat,9,SURENDRANAGAR,JARGELA HASANBHAI ABDULBHAI,M,IND
Gujarat,9,SURENDRANAGAR,DANIYA ANIRUDDHBHAI GANDABHAI,M,IND
Gujarat,9,SURENDRANAGAR,BHATHANIYA FARIDBHAI AMIJIBHAI,M,IND
Gujarat,9,SURENDRANAGAR,SAPRA VIPUL R.,M,IND
Gujarat,9,SURENDRANAGAR,GOLTAR BHAGVANBHAI MAIYABHAI,M,IND
Gujarat,9,SURENDRANAGAR,PATEL BALDEVBHAI JIVABHAI,M,IND
Gujarat,9,SURENDRANAGAR,HANIFBHAI KAYABHAI KATIYA,M,IND
Gujarat,9,SURENDRANAGAR,THAKOR JAGUJI KUNVARJI URFE J.K. THAKOR,M,VPP
Gujarat,9,SURENDRANAGAR,DEKAVADIYA DARJIBHAI MAGANBHAI (PATIDAR),M,HND
Gujarat,9,SURENDRANAGAR,KOLI RAMESHBHAI VIRSANGBHAI VAGHELA,M,IND
Gujarat,9,SURENDRANAGAR,BHUPATBHAI LALJIBHAI SOLANKI,M,IND
Gujarat,9,SURENDRANAGAR,SALIMBHAI SHAHBUDINBHAI PATHAN,M,IND
Gujarat,9,SURENDRANAGAR,KARIMBHAI ADAMBHAI URFE BABABHAI,M,IND
Gujarat,9,SURENDRANAGAR,KALUBHAI MALUBHAI VADALIYA,M,IND
Gujarat,9,SURENDRANAGAR,RATHOD ASHOKBHAI VITTHALBHAI,M,IND
Gujarat,9,SURENDRANAGAR,SARDARKHAN MALEK,M,IND
Gujarat,9,SURENDRANAGAR,BHANJIBHAI SHEKHAVA,M,IND
Gujarat,9,SURENDRANAGAR,RATHOD ANANDBHAI PACHANBHAI,M,IND
Gujarat,9,SURENDRANAGAR,KAMABHAI PETHABHAI MAKWANA,M,IND
Gujarat,9,SURENDRANAGAR,OGHADBHAI SAGARAMBHAI MER,M,IND
Gujarat,9,SURENDRANAGAR,MAKWANA DALPATBHAI LAGHARBHAI,M,IND
Gujarat,9,SURENDRANAGAR,VAGHELA PRAKASHBHAI BACHUBHAI,M,IND
Gujarat,9,SURENDRANAGAR,VAGHELA DAHYABHAI KHENGARBHAI,M,IND
Gujarat,10,RAJKOT,KUNDARIA MOHANBHAI KALYANJIBHAI,M,BJP
Gujarat,10,RAJKOT,KAGATHARA LALITBHAI,M,INC
Gujarat,10,RAJKOT,VIJAY PARMAR,M,BSP
Gujarat,10,RAJKOT,RAKESH PATEL,M,IND
Gujarat,10,RAJKOT,DENGADA PRAVINBHAI MEGHJIBHAI,M,IND
Gujarat,10,RAJKOT,JASPALSINH MAHAVEERSINH TOMAR,M,IND
Gujarat,10,RAJKOT,AMARDAS B. DESANI,M,IND
Gujarat,10,RAJKOT,CHITRODA NATHALAL (CHITRODA SIR),M,IND
Gujarat,10,RAJKOT,CHAUHAN MANOJBHAI PRAVINBHAI,M,IND
Gujarat,10,RAJKOT,J. B. CHAUHAN,M,IND
Gujarat,11,PORBANDAR,RAMESHBHAI LAVJIBHAI DHADUK,M,BJP
Gujarat,11,PORBANDAR,LALIT VASOYA,M,INC
Gujarat,11,PORBANDAR,SAMATBHAI GOVABHAI KADAVALA,M,BSP
Gujarat,11,PORBANDAR,VIMALBHAI RATILAL RAMANI,M,IND
Gujarat,11,PORBANDAR,ASHOK NANJI SONDARVA,M,IND
Gujarat,11,PORBANDAR,RABARI DASABHAI KARABHAI,M,IND
Gujarat,11,PORBANDAR,RESHMA PATEL,F,IND
Gujarat,11,PORBANDAR,RIYAZ OSMAN SURIYA ALIAS LALO MURGHIVALA,M,IND
Gujarat,11,PORBANDAR,BHARGAV SURESHCHANDRA JOSHI,M,GJPP
Gujarat,11,PORBANDAR,RATHOD DAYABHAI HIRABHAI,M,IND
Gujarat,11,PORBANDAR,RANK JIGNESHBHAI GOVINDBHAI,M,IND
Gujarat,11,PORBANDAR,BHANUBHAI NAGABHAI ODEDRA,M,IND
Gujarat,11,PORBANDAR,ATROLIYA KARABHAI GAGANBHAI,M,IND
Gujarat,11,PORBANDAR,VAKIL VINZUDA RANJITBHAI NARANBHAI,M,BAHUMP
Gujarat,11,PORBANDAR,KIRTIKUMAR BAVANJIBHAI MARVANIA,M,IND
Gujarat,11,PORBANDAR,ALPESHKUMAR V.VADOLIYA(1008),M,IND
Gujarat,11,PORBANDAR,UNADKAT PRAKASHBHAI VALLABHDAS,M,IND
Gujarat,12,JAMNAGAR,POONAMBEN HEMATBHAI MAADAM,F,BJP
Gujarat,12,JAMNAGAR,KANDORIYA MULUBHAI RANMALBHAI,M,INC
Gujarat,12,JAMNAGAR,DALVADI NAKUM RASIK LALJI,M,IND
Gujarat,12,JAMNAGAR,SUNIL JETHALAL VAGHELA,M,BSP
Gujarat,12,JAMNAGAR,POPATPUTRA RAFIK ABUBAKAR,M,IND
Gujarat,12,JAMNAGAR,BATHVAR NANJI AMARSHI,M,IND
Gujarat,12,JAMNAGAR,BAXI MRUDUL ASHWINKUMAR,M,IND
Gujarat,12,JAMNAGAR,DONGA JAYANTILAL ARJANBHAI,M,IND
Gujarat,12,JAMNAGAR,NAKUM NARMADABEN KHODALAL,F,IND
Gujarat,12,JAMNAGAR,SUMBHANIA AAMIN ABASBHAI,M,IND
Gujarat,12,JAMNAGAR,BHARKHANI KARABHAI JIVABHAI,M,IND
Gujarat,12,JAMNAGAR,RABARI KARSHANBHAI JESHABHAI,M,IND
Gujarat,12,JAMNAGAR,SAHDEVSINH DILIPSINH CHUDASAMA,M,IND
Gujarat,12,JAMNAGAR,JAHID AAVAD JAMI,M,IND
Gujarat,12,JAMNAGAR,BHARAT RAMJIBHAI DAGARA,M,IND
Gujarat,12,JAMNAGAR,KACHCHHI DAUD NATHA SUMARA,M,IND
Gujarat,12,JAMNAGAR,BHAVNABA JADEJA,F,IND
Gujarat,12,JAMNAGAR,ALIMAMAD ISHAKBHAI PALANI,M,IND
Gujarat,12,JAMNAGAR,CHAUHAN DHIRAJ KANTILAL,M,IND
Gujarat,12,JAMNAGAR,SAPARIYA VIJAYKUMAR MANSUKHBHAI,M,IND
Gujarat,12,JAMNAGAR,CHAVDA SHAMJI BABUBHAI,M,IND
Gujarat,12,JAMNAGAR,SAMA YUSUF,M,IND
Gujarat,12,JAMNAGAR,ASHOK CHAVDA,M,IND
Gujarat,12,JAMNAGAR,VALABHBHAI CHANABHAI SOJITRA (V. C. PATEL),M,IND
Gujarat,12,JAMNAGAR,MAKRANI AJAZAHMED,M,IND
Gujarat,12,JAMNAGAR,AAMIN MAMADBHAI SAFIYA,M,IND
Gujarat,12,JAMNAGAR,AMANDBHAI PATEL,M,IND
Gujarat,12,JAMNAGAR,BHANDERI AMARSHIBHAI CHHAGANBHAI,M,IND
Gujarat,13,JUNAGADH,CHUDASAMA RAJESHBHAI NARANBHAI,M,BJP
Gujarat,13,JUNAGADH,VANSH PUNJABHAI BHIMABHAI,M,INC
Gujarat,13,JUNAGADH,DEVEN GOVINDBHAI VANVI,M,BSP
Gujarat,13,JUNAGADH,VALA JAYPALSINH HAJABHAI,M,IND
Gujarat,13,JUNAGADH,HARESH MANUBHAI SARDHARA,M,IND
Gujarat,13,JUNAGADH,BHUT ASHOKBHAI BHIMJIBHAI,M,RSP(S)
Gujarat,13,JUNAGADH,MAKWANA DHARMENDRA VAJUBHAI,M,IND
Gujarat,13,JUNAGADH,ZALA MUKESHBHAI BHARAMALBHAI,M,IND
Gujarat,13,JUNAGADH,PANCHABHAI BHAYABHAI DAMANIYA,M,IND
Gujarat,13,JUNAGADH,PRADIPBHAI MAVJIBHAI TANK,M,IND
Gujarat,13,JUNAGADH,RATHOD NATHABHAI VASHARAMBHAI,M,VPP
Gujarat,13,JUNAGADH,KARIA DHIRENBHAI AMRUTLAL,M,IND
Gujarat,14,AMRELI,Kachhadiya Naranbhai Bhikhabhai,M,BJP
Gujarat,14,AMRELI,Paresh Dhanani,M,INC
Gujarat,14,AMRELI,Chauhan Ravjibhai Mulabhai,M,BSP
Gujarat,14,AMRELI,Valodara Vrajlal Jivabhai,M,IND
Gujarat,14,AMRELI,Himmat Bagda,M,IND
Gujarat,14,AMRELI,Dhapa Dharamshibhai Ramjibhai,M,VPP
Gujarat,14,AMRELI,Mehta Nanalal Kalidas,M,IND
Gujarat,14,AMRELI,Nathalal Sukhadiya,M,IND
Gujarat,14,AMRELI,R.S. Gosai,M,IND
Gujarat,14,AMRELI,Chauhan Dayabhai Bhagvanbhai,M,IND
Gujarat,14,AMRELI,Dayala Shubhashbhai Parabatbhai,M,IND
Gujarat,14,AMRELI,Jerambhai R. Parmar,M,IND
Gujarat,15,BHAVNAGAR,DR.BHARATIBEN DHIRUBHAI SHIYAL,F,BJP
Gujarat,15,BHAVNAGAR,PATEL MANHARBHAI NAGJIBHAI (VASANI),M,INC
Gujarat,15,BHAVNAGAR,DHAPA DHARAMSHIBHAI RAMJIBHAI,M,VPP
Gujarat,15,BHAVNAGAR,VIJAYKUMAR RAMABHAI MAKADIYA,M,BSP
Gujarat,15,BHAVNAGAR,HARESHBHAI BABUBHAI VEGAD (HARABHAI),M,IND
Gujarat,15,BHAVNAGAR,SITAPARA SAGARBHAI BHURABHAI,M,IND
Gujarat,15,BHAVNAGAR,RAMDEVSINH BHARATSINH ZALA,M,JSVP
Gujarat,15,BHAVNAGAR,CHAMPABEN ZAVERBHAI CHAUHAN,F,IND
Gujarat,15,BHAVNAGAR,CHAUHAN AJAYKUMAR RAMRATANSINH (AMIT CHAUHAN),M,IND
Gujarat,15,BHAVNAGAR,SONDHARVA BHARATBHAI KANJIBHAI,M,SVPP
Gujarat,16,ANAND,PATEL MITESH RAMESHBHAI (BAKABHAI),M,BJP
Gujarat,16,ANAND,BHARATBHAI MADHAVSINH SOLANKI,M,INC
Gujarat,16,ANAND,HITENDRASINH MOHANSINH PARMAR,M,IND
Gujarat,16,ANAND,VANKAR RAMESHBHAI VALJIBHAI,M,BSP
Gujarat,16,ANAND,BHARATBHAI SOLANKI,M,IND
Gujarat,16,ANAND,SANTOLKUMAR MAHIJIBHAI PATEL (BAKABHAI),M,IND
Gujarat,16,ANAND,BHATT SUNILKUMAR NARENDRABHAI,M,RTORP
Gujarat,16,ANAND,CHAVDA KAUSHIKKUMAR,M,IND
Gujarat,16,ANAND,BHATT ASHISHKUMAR MANOJKUMAR,M,ABJS
Gujarat,16,ANAND,KEYUR PRAVINBHAI PATEL (BAKABHAI),M,IND
Gujarat,17,KHEDA,Chauhan Devusinh,M,BJP
Gujarat,17,KHEDA,Bimal Shah,M,INC
Gujarat,17,KHEDA,Bhailalbhai Kalubhai Pandav,M,BSP
Gujarat,17,KHEDA,Pathan Imtiyazkhan Saeedkhan,M,ADPT
Gujarat,17,KHEDA,Pathan Ayashabanu,F,ANC
Gujarat,17,KHEDA,Chauhan Parsottambhai Babarbhai,M,YJJP
Gujarat,17,KHEDA,Patel Kamleshkumar Ratilal,M,HND
Gujarat,18,PANCHMAHAL,Ratansinh Magansinh Rathod,M,BJP
Gujarat,18,PANCHMAHAL,Khant Vechatbhai Kuberbhai,M,INC
Gujarat,18,PANCHMAHAL,Virendra Parsottamdas Patel,M,NCP
Gujarat,18,PANCHMAHAL,Lalabhai Gadhvi,M,IND
Gujarat,18,PANCHMAHAL,Rathod Vijaysinh Mohansinh,M,HND
Gujarat,18,PANCHMAHAL,Shaikh Kalim Abdul Latif,M,BSP
Gujarat,19,DAHOD,JASHVANTSINH SUMANBHAI BHABHOR,M,BJP
Gujarat,19,DAHOD,KATARA BABUBHAI KHIMABHAI,M,INC
Gujarat,19,DAHOD,BHABHOR DHULABHAI DITABHAI,M,BSP
Gujarat,19,DAHOD,DEVDHA SAMSUBHAI KHATARABHAI,M,IND
Gujarat,19,DAHOD,DAMOR MANABHAI BHAVSINGBHAI,M,IND
Gujarat,19,DAHOD,KALARA RAMSINGBHAI NANJIBHAI,M,HND
Gujarat,19,DAHOD,JAGDISHBHAI MANILAL MEDA,M,BNJD
Gujarat,20,VADODARA,RANJANBEN BHATT,F,BJP
Gujarat,20,VADODARA,PRASHANT PATEL (TIKO),M,INC
Gujarat,20,VADODARA,ROHIT MADHUSUDAN MOHANBHAI,M,BSP
Gujarat,20,VADODARA,SINDHI MAHEBUBKHAN YUSUFKHAN (VAKIL),M,IND
Gujarat,20,VADODARA,GOHIL RINKU,F,YJJP
Gujarat,20,VADODARA,DR. RAHUL VASUDEVBHAI VYAS,M,IND
Gujarat,20,VADODARA,LION DR. YASINALI POLRA,M,aicp
Gujarat,20,VADODARA,PATEL KALIDAS (KALIDAS M. PATEL ALIAS NAPOLEON),M,IND
Gujarat,20,VADODARA,JAT SUBHAS SINGH BRIJLAL,M,AINHCP
Gujarat,20,VADODARA,NIMESH PATEL (KAMROL),M,IND
Gujarat,20,VADODARA,TAPAN DASGUPTA,M,SUCI(C)
Gujarat,20,VADODARA,MOHSIMMIYA (SAIYAD MOHSIN BAPU),M,BMUP
Gujarat,20,VADODARA,SANTOSH S. SOLANKI,M,BMFP
Gujarat,21,CHHOTA UDAIPUR,RATHVA GITABEN VAJESINGBHAI,F,BJP
Gujarat,21,CHHOTA UDAIPUR,RATHAVA RANJITSINH MOHANSINH,M,INC
Gujarat,21,CHHOTA UDAIPUR,RATHVA FURKANBHAI BALAJIBHAI,M,BSP
Gujarat,21,CHHOTA UDAIPUR,VASAVA RAJESH SOMABHAI,M,BTP
Gujarat,21,CHHOTA UDAIPUR,RATHVA MAGANBHAI CHATHIYABHAI,M,IND
Gujarat,21,CHHOTA UDAIPUR,RATHVA BHAVSINGBHAI NAMARSINGBHAI,M,IND
Gujarat,21,CHHOTA UDAIPUR,UMESH JANGUBHAI RATHAWA,M,IND
Gujarat,21,CHHOTA UDAIPUR,PRAVINBHAI DHURSINGBHAI RATHVA,M,IND
Gujarat,22,BHARUCH,Mansukhbhai Dhanjibhai Vasava,M,BJP
Gujarat,22,BHARUCH,Sherkhan Abdulsakur Pathan,M,INC
Gujarat,22,BHARUCH,Chhotubhai Amarsinh Vasava,M,BTP
Gujarat,22,BHARUCH,Sindha Kiritsinh Alias Jalamsinh Nathubava,M,IND
Gujarat,22,BHARUCH,Vasava Navinbhai Himmatbhai,M,IND
Gujarat,22,BHARUCH,Solanki Rajeshbhai Lallubhai,M,IND
Gujarat,22,BHARUCH,Vasava Rajeshbhai Chimanbhai,M,BSP
Gujarat,22,BHARUCH,Vikramsinh Dalsukhbhai Gohil,M,IND
Gujarat,22,BHARUCH,Sapa Rafikbhai Sulemanbhai,M,IND
Gujarat,22,BHARUCH,Ashokchandra Bhikhubhai Parmar,M,IND
Gujarat,22,BHARUCH,Pathan Salimkhan Sadikkhan,M,SANVP
Gujarat,22,BHARUCH,Mukhtiyar Abdulrahim Shaikh (BansiMama),M,IND
Gujarat,22,BHARUCH,Patel Imran Umarjibhai,M,IND
Gujarat,22,BHARUCH,Jitendra Parmar (Jitu Chowkidar),M,IND
Gujarat,22,BHARUCH,Sukhdev Bhikhabhai Vasava,M,BMUP
Gujarat,22,BHARUCH,Sabbirbhai Musabhai Patel,M,ADPT
Gujarat,22,BHARUCH,Vashi Narendrasinh Randhirsinh,M,YJJP
Gujarat,23,BARDOLI,PARBHUBHAI NAGARBHAI VASAVA,M,BJP
Gujarat,23,BARDOLI,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,M,INC
Gujarat,23,BARDOLI,VASAVA UTTAMBHAI SOMABHAI,M,BTP
Gujarat,23,BARDOLI,DINESHBHAI GULABBHAI CHAUDHARI,M,BSP
Gujarat,23,BARDOLI,VASAVA FATESINGBHAI VAHRIYABHAI,M,IND
Gujarat,23,BARDOLI,SURESHBHAI MOTIYABHAI CHAUDHARI,M,IND
Gujarat,23,BARDOLI,UMEDBHAI BHIMSINGBHAI GAMIT,M,IND
Gujarat,23,BARDOLI,GAMIT KAUSHIKBHAI VIRENDRABHAI,M,SVPP
Gujarat,23,BARDOLI,PRAGNESHBHAI RATILAL CHAUDHARI,M,IND
Gujarat,23,BARDOLI,ARVINDBHAI BHANABHAI RATHOD,M,IND
Gujarat,23,BARDOLI,GAMIT MOHANBHAI BABUBHAI,M,BARESP
Gujarat,23,BARDOLI,GAMIT SURESHBHAI BABUBHAI,M,STBSP
Gujarat,24,SURAT,Darshana Vikram Jardosh,F,BJP
Gujarat,24,SURAT,Ashok Patel (Adhevada),M,INC
Gujarat,24,SURAT,Adv. Vijay Shenmare,M,CPI
Gujarat,24,SURAT,Surwade Santosh Avdhut (Gabbar),M,IND
Gujarat,24,SURAT,Rameshbhai P. Baraiya (Pati),M,IND
Gujarat,24,SURAT,Mahyavanshi Natvarbhai Dahyabhai,M,IND
Gujarat,24,SURAT,Dinesh Jikadra Prajapati,M,IND
Gujarat,24,SURAT,Shri. Gautamraj Hindustani,M,YuS
Gujarat,24,SURAT,Dipak Gangani,M,IND
Gujarat,24,SURAT,Captain Rita Maa,F,PPOI
Gujarat,24,SURAT,Jogiya Amisha Vikrambhai,F,SANVP
Gujarat,24,SURAT,Dhameliya Piyush Vallabhbhai (R.D.P),M,REALDP
Gujarat,24,SURAT,Tulsibhai Laxmanbhai Dakhara,M,IND
Gujarat,25,NAVSARI,C. R. Patil,M,BJP
Gujarat,25,NAVSARI,PATEL DHARMESHBHAI BHIMBHAI,M,INC
Gujarat,25,NAVSARI,VINEETA ANIRUDDH SINH,F,BSP
Gujarat,25,NAVSARI,CHANDANSINH SHIVVADANSINH THAKUR,M,IND
Gujarat,25,NAVSARI,GOVINDBHAI LAXMANBHAI RATHOD,M,IND
Gujarat,25,NAVSARI,HIRAMANIBEN,F,RSPS
Gujarat,25,NAVSARI,CHAUHAN NILESHKUMAR,M,IND
Gujarat,25,NAVSARI,JAVID AHMAD SHEKH,M,IND
Gujarat,25,NAVSARI,JAIN RAJENDRAKUMAR ANILKUMAR,M,IND
Gujarat,25,NAVSARI,KHAN HEENABEGUM KAMRUDDIN,F,IND
Gujarat,25,NAVSARI,SOHILKHAN HASHIMKHAN (Sohil Panchar),M,IND
Gujarat,25,NAVSARI,ANISHBHAI GAFFARBHAI BHIMANI (Ganibhai),M,IND
Gujarat,25,NAVSARI,SHAIKH SAEED INAYAT PATRAKAR,M,IND
Gujarat,25,NAVSARI,AMRUTHAM NARSAIAH PAPAIAH,M,PPOI
Gujarat,25,NAVSARI,SACHIN G. KINDA,M,RNNBP
Gujarat,25,NAVSARI,SAIYAD MEHMUD AHMAD,M,IND
Gujarat,25,NAVSARI,Dr. KANUBHAI KHADADIYA,M,SUCI(C)
Gujarat,25,NAVSARI,SHEKH HAMID RAMJAN,M,IND
Gujarat,25,NAVSARI,SHRIPRAKASH SHUKLA,M,BSCP
Gujarat,25,NAVSARI,PATEL NAVINKUMAR SHANKARBHAI,M,IND
Gujarat,25,NAVSARI,RAMJAN MANSURI - PATRAKAR,M,IND
Gujarat,25,NAVSARI,JAVADKHAN PATHAN,M,YuS
Gujarat,25,NAVSARI,SHARMA RAJMAL MOHANLAL (GABBAR),M,STBSP
Gujarat,25,NAVSARI,JITENDRABHAI PREMNATH MISHRA,M,SANVP
Gujarat,25,NAVSARI,PASVAN VIRENDRA,M,BBC
Gujarat,26,VALSAD,Dr.K.C.PATEL,M,BJP
Gujarat,26,VALSAD,CHAUDHARI JITUBHAI HARJIBHAI,M,INC
Gujarat,26,VALSAD,KISHORBHAI RAMANBHAI PATEL (Rajubhai),M,BSP
Gujarat,26,VALSAD,PATEL PANKAJBHAI LALLUBHAI,M,BTP
Gujarat,26,VALSAD,PATEL UMESHBHAI MAGANBHAI,M,IND
Gujarat,26,VALSAD,PATEL NARESHBHAI BABUBHAI,M,SVPP
Gujarat,26,VALSAD,GANVIT JAYENDRABHAI LAXMANBHAI,M,IND
Gujarat,26,VALSAD,GAURANGBHAI RAMESHBHAI PATEL,M,IND
Gujarat,26,VALSAD,BABUBHAI CHHAGANBHAI TALAVIYA,M,BMUP
Haryana,1,AMBALA,RATTAN LAL KATARIA,M,BJP
Haryana,1,AMBALA,SELJA,F,INC
Haryana,1,AMBALA,NARESH KUMAR,M,BSP
Haryana,1,AMBALA,RAM PAL,M,INLD
Haryana,1,AMBALA,PRITHVI RAJ,M,AAAP
Haryana,1,AMBALA,ARUN KUMAR,M,CPI
Haryana,1,AMBALA,RANJEET SINGH,M,IND
Haryana,1,AMBALA,BETA MAM CHAND RATTUWALA,M,IND
Haryana,1,AMBALA,JATINDER SINGH,M,IND
Haryana,1,AMBALA,Anil Kumar,M,RPI(A)
Haryana,1,AMBALA,RATTAN LAL,M,IND
Haryana,1,AMBALA,SURAJ KUMAR,M,BMUP
Haryana,1,AMBALA,SURAJ BHAN,M,IND
Haryana,1,AMBALA,RAJENDER KUMAR BHATLI,M,BSCP
Haryana,1,AMBALA,SURAJ BHAN NARWAL,M,PSPL
Haryana,1,AMBALA,VARUN KUMAR JAGLAN,M,PPID
Haryana,1,AMBALA,SANDEEP SINGH,M,AAPP
Haryana,1,AMBALA,PURAN CHAND,M,RasLP
Haryana,2,KURUKSHETRA,NAYAB SINGH,M,BJP
Haryana,2,KURUKSHETRA,NIRMAL SINGH,M,INC
Haryana,2,KURUKSHETRA,SHASHI,F,BSP
Haryana,2,KURUKSHETRA,JAI BHAGWAN SHARMA (DD),M,JNJP
Haryana,2,KURUKSHETRA,ARJUN SINGH CHAUTALA,M,INLD
Haryana,2,KURUKSHETRA,ASHWINI SHARMA HRITTWAL,M,IND
Haryana,2,KURUKSHETRA,SANDEEP SINGH BHARTI,M,IND
Haryana,2,KURUKSHETRA,CS KANWALJIT SINGH,M,IND
Haryana,2,KURUKSHETRA,BALVEER SINGH,M,IND
Haryana,2,KURUKSHETRA,SUMER CHAND,M,PPID
Haryana,2,KURUKSHETRA,ANIL YOGI UPADHYAY,M,IND
Haryana,2,KURUKSHETRA,RAMESH CHANDER KHATKAR,M,IND
Haryana,2,KURUKSHETRA,JAI PARKASH SHARMA,M,IND
Haryana,2,KURUKSHETRA,VIKRAM SINGH,M,BSCP
Haryana,2,KURUKSHETRA,RAMESHWAR (FOJI),M,IND
Haryana,2,KURUKSHETRA,SUBHASH CHAND BEDI,M,PSPL
Haryana,2,KURUKSHETRA,JYOTI HIBANA,F,NNMP
Haryana,2,KURUKSHETRA,SACHIN GABA,M,IND
Haryana,2,KURUKSHETRA,ROSHAN LAL MUWAL,M,IND
Haryana,2,KURUKSHETRA,SATISH SINGAL,M,IND
Haryana,2,KURUKSHETRA,RAM NARAYAN,M,BJSAP
Haryana,2,KURUKSHETRA,SANDEEP KUMAR KAUSHIK,M,RasLP
Haryana,2,KURUKSHETRA,RAJ KUMARI,F,BHAPRAP
Haryana,2,KURUKSHETRA,NITIN,M,AAPP
Haryana,3,SIRSA,Sunita Duggal,F,BJP
Haryana,3,SIRSA,Ashok Tanwar,M,INC
Haryana,3,SIRSA,Nirmal Singh Malri,M,JNJP
Haryana,3,SIRSA,Charanjeet Singh Rori,M,INLD
Haryana,3,SIRSA,Janak Raj Atwal,M,BSP
Haryana,3,SIRSA,Rajender Sirsa,M,IND
Haryana,3,SIRSA,Kashmir Chand Oad,M,IND
Haryana,3,SIRSA,Vinod Kumar Sirkiband (Gihara),M,IND
Haryana,3,SIRSA,Ankur Gill,M,SHS
Haryana,3,SIRSA,Dr. Rajesh Mehandia,M,PPID
Haryana,3,SIRSA,Surajmal Athwal,M,IND
Haryana,3,SIRSA,Hira Singh Hanspur,M,PSPL
Haryana,3,SIRSA,Angrej Singh Alahi,M,RasLP
Haryana,3,SIRSA,Rajesh Chaubara,M,RMPOI
Haryana,3,SIRSA,Deepak,M,IND
Haryana,3,SIRSA,Jaswant,M,BSCP
Haryana,3,SIRSA,Brij Pal Balmiki,M,BMUP
Haryana,3,SIRSA,Dalip Luna,M,IND
Haryana,3,SIRSA,Surender Kumar,M,IND
Haryana,3,SIRSA,Virender Singh,M,IND
Haryana,4,HISAR,BRIJENDRA SINGH,M,BJP
Haryana,4,HISAR,DUSHYANT CHAUTALA,M,JNJP
Haryana,4,HISAR,BHAVYA BISHNOI,M,INC
Haryana,4,HISAR,SURINDER SHARMA,M,BSP
Haryana,4,HISAR,SURESH KOTH,M,INLD
Haryana,4,HISAR,SUKHBIR SINGH,M,CPM
Haryana,4,HISAR,SALEEM DIN,M,IND
Haryana,4,HISAR,DEEPAK,M,IND
Haryana,4,HISAR,KULDEEP BHUKKAL,M,IND
Haryana,4,HISAR,SUDHIR GODARA,M,IND
Haryana,4,HISAR,JAI BHAGWAN,M,BMUP
Haryana,4,HISAR,PAWAN FOUJI,M,RABSP
Haryana,4,HISAR,DARA SINGH,M,BHTJP
Haryana,4,HISAR,ATAM PARKASH,M,IND
Haryana,4,HISAR,ANOOP MEHTA,M,IND
Haryana,4,HISAR,MANGE RAM VERMA,M,IND
Haryana,4,HISAR,PYARELAL CHOHAN ADVOCATE,M,IND
Haryana,4,HISAR,VIKAS GODARA,M,RasLP
Haryana,4,HISAR,BAJRANG VATS,M,IND
Haryana,4,HISAR,KAKA SAHIL THAKRAL,M,SPAKP
Haryana,4,HISAR,PARDEEP KUMAR,M,IND
Haryana,4,HISAR,SANDEEP,M,BHAPRAP
Haryana,4,HISAR,SUMIT KUMAR,M,IND
Haryana,4,HISAR,SHAMSHER SINGH,M,IND
Haryana,4,HISAR,BIJENDER,M,IND
Haryana,4,HISAR,SHASHI BHARAT BHUSHAN,M,PSPL
Haryana,5,KARNAL,Sanjay Bhatia,M,BJP
Haryana,5,KARNAL,Kuldip Sharma,M,INC
Haryana,5,KARNAL,Pankaj,M,BSP
Haryana,5,KARNAL,Krishan Kumar Aggarwal,M,AAAP
Haryana,5,KARNAL,Dharmvir Padha,M,INLD
Haryana,5,KARNAL,Parmod Sharma,M,IND
Haryana,5,KARNAL,Vicky Chinalya,M,SNP
Haryana,5,KARNAL,Ankur,M,AAPP
Haryana,5,KARNAL,Naresh Kumar,M,PSPL
Haryana,5,KARNAL,Kitab Singh,M,PPID
Haryana,5,KARNAL,Dinesh Sharma,M,SHS
Haryana,5,KARNAL,Anil Kumar,M,JJJKP
Haryana,5,KARNAL,Jagdish,M,IND
Haryana,5,KARNAL,Ishwar Sharma,M,RasLP
Haryana,5,KARNAL,Tilak Raj,M,RGD
Haryana,5,KARNAL,Ishwar Chand Salwan,M,AJNSP
Haryana,6,SONIPAT,RAMESH CHANDER KAUSHIK,M,BJP
Haryana,6,SONIPAT,BHUPINDER SINGH HOODA,M,INC
