candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Mandala Giridhara Rao,IND,42.0,Andhra Pradesh,0,Graduate Professional,110000,0,2024
Manne Leela Rama Narendra,Pyramid Party of India,38.0,Andhra Pradesh,0,Post Graduate,3473028,0,2024
Maradani K R Swamy,Jai Maha Bharath Party,39.0,Andhra Pradesh,0,8th Pass,100000,0,2024
Mariserla Krishnamurthy Naidu,IND,50.0,Andhra Pradesh,0,Others,0,0,2024
Mayana Mohammed Salman Khan,Liberation Congress Party,30.0,Andhra Pradesh,0,Graduate Professional,40000,0,2024
Meda Srinivasa Rao,Rashtriya Praja Congress (Secular),54.0,Andhra Pradesh,0,Post Graduate,34725000,0,2024
Medapati Venkata Varahala Reddy,IND,49.0,Andhra Pradesh,2,Others,30760000,600000,2024
Meka Venkateswara Rao,BSP,50.0,Andhra Pradesh,0,Graduate,2551000,0,2024
Merugupala Sadasivarao,India Praja Bandhu Party,37.0,Andhra Pradesh,0,5th Pass,0,0,2024
Metta Rama Rao,IND,58.0,Andhra Pradesh,0,Post Graduate,112850440,3461278,2024
Mohammad Khaja Moinuddin Chisti Pasha,Andhra Pradesh Rashtra Samithi,49.0,Andhra Pradesh,0,10th Pass,4880000,162000,2024
Mohan Goud J V,IND,63.0,Andhra Pradesh,0,Literate,98830,0,2024
Mohanarao Singuluri,Jai Bharat National Party,35.0,Andhra Pradesh,2,Post Graduate,2500000,1110000,2024
Mottadam . Rajababu,Bharat Adivasi Party,47.0,Andhra Pradesh,0,Graduate Professional,0,0,2024
Motukur Jagapathi,INC,48.0,Andhra Pradesh,0,Others,2833500,135000,2024
N Dasaradha Rami Reddy,All India Jaihind Party,70.0,Andhra Pradesh,0,Post Graduate,11155000,0,2024
N. Bhupathi,IND,33.0,Andhra Pradesh,0,Graduate,200000,0,2024
N. Gangaiah,IND,34.0,Andhra Pradesh,0,12th Pass,0,0,2024
N. Reddeppa,YSRCP,73.0,Andhra Pradesh,0,Post Graduate,0,0,2024
N.Chandra Babu,IND,40.0,Andhra Pradesh,0,12th Pass,0,0,2024
Nagaraju Jetti,IND,26.0,Andhra Pradesh,0,Post Graduate,622070,183000,2024
Nageswara Rao,IND,66.0,Andhra Pradesh,1,8th Pass,7930806,1424877,2024
Nageswara Rao Petla,IND,60.0,Andhra Pradesh,0,10th Pass,20000,0,2024
Naidugari Rajasekhar,BSP,40.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Nakka Dinesh,Bharatha Chaitanya Yuvajana Party,37.0,Andhra Pradesh,0,Graduate,3972155,480000,2024
Nalamala Tirupathi Rao,Navataram Party,46.0,Andhra Pradesh,0,10th Pass,2000,0,2024
Nallari Kiran Kumar Reddy,BJP,63.0,Andhra Pradesh,1,Graduate Professional,953392516,230005240,2024
Nalli Rajesh,IND,41.0,Andhra Pradesh,3,Others,7303031,2150000,2024
Neelakantam Donam,IND,53.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Nimmaka Jayaraju,IND,64.0,Andhra Pradesh,0,12th Pass,12617000,3228000,2024
Nitta Akhila Dharani Pal,BSP,65.0,Andhra Pradesh,0,Doctorate,19254000,3800000,2024
Olety Nagendra Krishna,Jaibhim Rao Bharat Party,55.0,Andhra Pradesh,0,Post Graduate,12587802,8908885,2024
Orsu Premaraju,BSP,61.0,Andhra Pradesh,0,10th Pass,104000,0,2024
Orsu Veena,Jai Bharat National Party,37.0,Andhra Pradesh,0,12th Pass,0,0,2024
P Guruvaiah,IND,51.0,Andhra Pradesh,0,Illiterate,40000,0,2024
P V A Ananda Sagar,IND,60.0,Andhra Pradesh,0,8th Pass,3491600,0,2024
P V Midhun Reddy,YSRCP,46.0,Andhra Pradesh,0,Post Graduate,1468501685,560918969,2024
P Venkatesh,Jaathia Chethi Vruthula Ikya Vedika Party,50.0,Andhra Pradesh,0,5th Pass,1107000,0,2024
P. Madhu,IND,34.0,Andhra Pradesh,0,12th Pass,0,0,2024
P. Satya Reddy,INC,52.0,Andhra Pradesh,0,10th Pass,5939092,1000000,2024
P. Satya Vani,Pyramid Party of India,53.0,Andhra Pradesh,0,Post Graduate,27510244,0,2024
P.Chowdeswari,IND,38.0,Andhra Pradesh,0,Graduate,33040267,5607058,2024
P.G.Rampullaiah Yadav,INC,56.0,Andhra Pradesh,2,12th Pass,1000000,0,2024
P.Janaki Rama Rao ( Babu),National Maha Sabha Party,52.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Pagadala Kodanda,IND,52.0,Andhra Pradesh,0,5th Pass,6831200,100000,2024
Paladugu Vijendra Rao,Liberation Congress Party,58.0,Andhra Pradesh,0,Graduate,1120500,280000,2024
Palaka Sreerama Murthy,BSP,54.0,Andhra Pradesh,0,Doctorate,78987,0,2024
Pallipattu Abhinav Vishnu,SP,32.0,Andhra Pradesh,0,Post Graduate,91000,0,2024
Pamula Bala Sowryamma,IND,34.0,Andhra Pradesh,0,Others,0,0,2024
Panditi Gurappa,BSP,53.0,Andhra Pradesh,0,Others,1710000,105000,2024
Pandu Ranga Yadav Siddapu,SP,44.0,Andhra Pradesh,0,Others,2600000,0,2024
Pappula Sambasiva Rao,Navarang Congress Party,54.0,Andhra Pradesh,0,5th Pass,209477,0,2024
Pasam Venkateswarlu Yadav,SP,50.0,Andhra Pradesh,0,Post Graduate,10706362,3050679,2024
Pasupuleti Pichaiah,National Nava Kranthi Party,37.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Pasupuleti S.V.S.Bhushanam,IND,53.0,Andhra Pradesh,0,Post Graduate,7426166,348102,2024
Pathan Khaja (Basha),Telugu Rajadhikara Samiti Party,45.0,Andhra Pradesh,0,Graduate,200000,1400000,2024
Pathuri Ramesh,Peoples Party of India (Democratic),39.0,Andhra Pradesh,0,10th Pass,5740000,125000,2024
Pedada Parameswara Rao,INC,59.0,Andhra Pradesh,1,Doctorate,51575569,950000,2024
Pedapenki Siva Prasada Rao,BSP,57.0,Andhra Pradesh,0,Graduate Professional,0,0,2024
Peerubandi Prakash Rao,BSP,69.0,Andhra Pradesh,0,Graduate Professional,5050000,500000,2024
Penumuru. Gurappa,BSP,66.0,Andhra Pradesh,0,Graduate Professional,17384107,0,2024
Peram Siva Nageswara Rao,Republican Party of India (Athawale),55.0,Andhra Pradesh,0,5th Pass,69219943,0,2024
Peta Mohan,IND,35.0,Andhra Pradesh,0,10th Pass,50000,0,2024
Pididhi Apparao,IND,44.0,Andhra Pradesh,0,10th Pass,0,0,2024
Pilli Babu Rao,IND,66.0,Andhra Pradesh,0,8th Pass,31000,0,2024
Pocha Brahmananda Reddy,YSRCP,66.0,Andhra Pradesh,0,Post Graduate,1477474610,543744458,2024
Poola Reddy Sekhar,IND,71.0,Andhra Pradesh,0,Graduate,1075000,0,2024
Prabhakar Reddy Vemireddy,TDP,68.0,Andhra Pradesh,6,Graduate,7163322265,1972962603,2024
Pradeep Penamadu,All India Forward Bloc,40.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Prakash Reddy Ralampadu,IND,41.0,Andhra Pradesh,0,Graduate,1940560,2740000,2024
Prasad Patibandla,IND,40.0,Andhra Pradesh,0,Doctorate,1454941,5604423,2024
Prasanna Kumar Undurthi,IND,32.0,Andhra Pradesh,1,Graduate,5599489,1504446,2024
Prathap Reddy Gorla,IND,46.0,Andhra Pradesh,0,12th Pass,2210010,0,2024
Puli Sreenivasulu,IND,44.0,Andhra Pradesh,0,12th Pass,0,0,2024
Punganuru Prasanna Ganapathi,Radical Party of India (Ambedkarist),51.0,Andhra Pradesh,0,Graduate Professional,250000,0,2024
Putta Mahesh Kumar,TDP,36.0,Andhra Pradesh,1,Graduate Professional,720851715,200430056,2024
Rajeswara Rao Kondru,Bharatheeya Jawan Kisan Party,44.0,Andhra Pradesh,0,10th Pass,5590000,0,2024
Rama Durga Prasad Tholeti,IND,36.0,Andhra Pradesh,0,Post Graduate,71000,0,2024
Rambabu Jalli,Telugu Rajadhikara Samiti Party,49.0,Andhra Pradesh,0,10th Pass,0,0,2024
Rambabu Podili,IND,36.0,Andhra Pradesh,0,Graduate,1270716,445000,2024
Ramesh Palle,Jaibhim Rao Bharat Party,40.0,Andhra Pradesh,0,10th Pass,232000,0,2024
Ranjith Kumar Palaka,IND,42.0,Andhra Pradesh,0,Graduate,35000,0,2024
Rapaka Varaprasada Rao,YSRCP,65.0,Andhra Pradesh,2,10th Pass,24725608,2987883,2024
Rayapati Jagadeesh,IND,39.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Rudrapaka Ratna Rao (R.R.R),Andhra Rastra Praja Samithi,70.0,Andhra Pradesh,0,Post Graduate,520000,108000,2024
Rukhmini,IND,67.0,Andhra Pradesh,0,Post Graduate,400000,0,2024
S N Suresh,IND,46.0,Andhra Pradesh,1,Post Graduate,34101900,3862000,2024
S Raghunatha Reddy,IND,30.0,Andhra Pradesh,0,Graduate Professional,11000,9950,2024
Sakhineti Anantha Raju,Pyramid Party of India,50.0,Andhra Pradesh,0,5th Pass,0,0,2024
Salopantula Raghavendra Rao,IND,50.0,Andhra Pradesh,0,Post Graduate,18378081,3080106,2024
Samareddy Balakrishna,IND,49.0,Andhra Pradesh,0,Post Graduate,29577711,1727914,2024
Samudrala Chinna Kotaiah,Jaibhim Rao Bharat Party,46.0,Andhra Pradesh,0,10th Pass,0,800000,2024
Sanapala Sravan Kumar,IND,37.0,Andhra Pradesh,0,Graduate,54291939,18429000,2024
Sangaraju Nageswara Raju,IND,37.0,Andhra Pradesh,0,Graduate Professional,0,0,2024
Shaik Aslam Akther,IND,50.0,Andhra Pradesh,0,Graduate,3107222,230000,2024
Shaik Basheed,INC,38.0,Andhra Pradesh,0,Graduate,20410000,9000000,2024
Shaik Mahaboob Basha (Mabu),Republican Party of India (A),40.0,Andhra Pradesh,0,Graduate Professional,4400000,0,2024
Shaik Muzibur Rahaman,Pyramid Party of India,49.0,Andhra Pradesh,0,Graduate,945000,210000,2024
Shaik Shafi Ahmed,All India Forward Bloc,53.0,Andhra Pradesh,1,8th Pass,0,0,2024
Shaik. Khajavali,IND,39.0,Andhra Pradesh,1,8th Pass,1730000,0,2024
Shaik.Nizam,SP,44.0,Andhra Pradesh,0,5th Pass,2443333,0,2024
Shankar Devara Yadav,IND,26.0,Andhra Pradesh,0,12th Pass,150000,0,2024
Sikhakolli Hema Gowri Shankar,Jatiya Jana Sena Party,31.0,Andhra Pradesh,0,Graduate,1005309,0,2024
Simhadri Chandra Sekhar Rao,YSRCP,70.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Singamneni Sreekanth,IND,39.0,Andhra Pradesh,0,Post Graduate,189364,0,2024
Sirra Raju,BSP,56.0,Andhra Pradesh,0,Illiterate,21000,0,2024
Siva Parvathi,IND,34.0,Andhra Pradesh,0,Graduate,2430000,0,2024
Sivareddy. Endreddy,Navataram Party,63.0,Andhra Pradesh,0,Graduate,728500,180000,2024
Siyyadula Yella Rao,IND,42.0,Andhra Pradesh,0,12th Pass,0,0,2024
Sondi Krishna,IND,52.0,Andhra Pradesh,0,Others,185000,365000,2024
Sreenivasulu Marripati,IND,50.0,Andhra Pradesh,0,Graduate,42417,10399558,2024
Sreerangarajula Gopinath Royal,IND,33.0,Andhra Pradesh,5,Post Graduate,34619800,835029,2024
Sribharat Mathukumili,TDP,35.0,Andhra Pradesh,2,Post Graduate,2989586580,18964522,2024
Srikrishna Akkisetti,IND,56.0,Andhra Pradesh,0,Graduate Professional,0,0,2024
Srinivasa Raju.O,Bhartiya Panchyat Party,35.0,Andhra Pradesh,0,Post Graduate,21500,0,2024
Srinivasa Rao Sambhana,Yuga Thulasi Party,45.0,Andhra Pradesh,0,Post Graduate,3834537,500000,2024
Subbarao Challa,IND,40.0,Andhra Pradesh,16,10th Pass,8123180,3588320,2024
Sudha Veera Ganesh,IND,33.0,Andhra Pradesh,0,10th Pass,101000,0,2024
Sunkara Sreedhar,Jai Bharat National Party,38.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Suresh Babu Nandigam,YSRCP,46.0,Andhra Pradesh,3,8th Pass,32370631,14434297,2024
Suresh Kumar Reddy Ankireddy,All India Forward Bloc,45.0,Andhra Pradesh,1,Graduate,13143000,1345000,2024
Surya Teja Kota,Pyramid Party of India,33.0,Andhra Pradesh,0,Graduate,1134500,200000,2024
Syamdhan Kurapati,Aihra National Party,53.0,Andhra Pradesh,1,Graduate,368865,1165000,2024
Syed Khamurunnisa,Navarang Congress Party,34.0,Andhra Pradesh,0,5th Pass,0,0,2024
Syed. Saida,Navarang Congress Party,31.0,Andhra Pradesh,0,Others,387000,0,2024
T Naresh,IND,30.0,Andhra Pradesh,0,5th Pass,40000,0,2024
T Sudhakar Reddy,IND,46.0,Andhra Pradesh,2,12th Pass,7203914,2187000,2024
T. Beechupalli,IND,31.0,Andhra Pradesh,0,12th Pass,50000,0,2024
Talari Venkataiah,Jaibhim Rao Bharat Party,72.0,Andhra Pradesh,0,10th Pass,0,0,2024
Tangella Srinivasu,Jatiya Jana Sena Party,32.0,Andhra Pradesh,0,Graduate,101000,0,2024
Tangella Uday Srinivas (Tea Time Uday),Janasena Party,38.0,Andhra Pradesh,1,12th Pass,311535620,36210120,2024
Tarigopula Rajababu,All Peoples Party,52.0,Andhra Pradesh,0,Graduate Professional,170000,0,2024
Tenali Prakash,BSP,48.0,Andhra Pradesh,0,Graduate,500000,0,2024
Thokala Naga Raju,All India Forward Bloc,40.0,Andhra Pradesh,0,Graduate Professional,0,0,2024
Tilak Perada,YSRCP,50.0,Andhra Pradesh,0,Graduate,127577004,10802798,2024
U Madhu Babu,IND,38.0,Andhra Pradesh,0,8th Pass,70000,0,2024
U P Muni Reddy,IND,68.0,Andhra Pradesh,1,Illiterate,4050000,0,2024
U.C.Venkatasubbaiah,Jaathia Chethi Vruthula Ikya Vedika Party,59.0,Andhra Pradesh,0,5th Pass,1410600,390000,2024
Uday,Navarang Congress Party,41.0,Andhra Pradesh,0,Others,0,0,2024
Umabala Guduri,YSRCP,57.0,Andhra Pradesh,1,Graduate Professional,88848578,1532921,2024
Umar Bhasha Shaik,Jana Sahayaka Sakthi,34.0,Andhra Pradesh,0,Post Graduate,28050000,5944068,2024
Uppu Subbarayudu,Jaathia Chethi Vruthula Ikya Vedika Party,38.0,Andhra Pradesh,0,Graduate,995800,325000,2024
Urukundu Vadde,IND,34.0,Andhra Pradesh,0,Post Graduate,840000,1368799,2024
V Madhusudhana Reddy,IND,40.0,Andhra Pradesh,0,Post Graduate,0,0,2024
V.C. Naveen Gupta,IND,46.0,Andhra Pradesh,0,Graduate,623392464,164772793,2024
V.Murali Prasad Reddy,IND,53.0,Andhra Pradesh,2,10th Pass,12043537,1987581,2024
V.N. Satya Narayana,Rashtriya Praja Congress (Secular),44.0,Andhra Pradesh,0,10th Pass,6354500,975100,2024
Vaba Yogeswara Rao,IND,39.0,Andhra Pradesh,3,10th Pass,1712000,633747,2024
Vaddi Hari Ganesh,IND,42.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Vaddi Lalith Kumar,IND,64.0,Andhra Pradesh,0,Post Graduate,7995000,0,2024
Vadla Kesavaiah,IND,68.0,Andhra Pradesh,0,Post Graduate,15915213,1800000,2024
Vallabhaneni Naga Pavan Kumar,IND,34.0,Andhra Pradesh,0,Graduate Professional,1746072,0,2024
Valmiki Arjuna,Bharatha Chaitanya Yuvajana Party,35.0,Andhra Pradesh,0,Graduate,2851000,1414000,2024
Vangapandu Maheswara Rao,Naba Bharata Nirmana Seva Party,56.0,Andhra Pradesh,0,Graduate,0,0,2024
Vankayala Ramachandra Rao,IND,70.0,Andhra Pradesh,0,12th Pass,50000,0,2024
Vankayalapati Venkata Siva Ramanjaneyulu,IND,49.0,Andhra Pradesh,0,Graduate,27899398,2044512,2024
Vara Prasad Rao Velagapalli,BJP,71.0,Andhra Pradesh,0,Doctorate,311803400,17783675,2024
Vasupilli Suresh,IND,54.0,Andhra Pradesh,0,Graduate,0,0,2024
Vegi Venkatesh,INC,50.0,Andhra Pradesh,1,Post Graduate,0,0,2024
Veluri Venkata Trinadharao,IND,58.0,Andhra Pradesh,0,Graduate,0,0,2024
Veluru. Thejovathi,SP,41.0,Andhra Pradesh,0,Graduate,819700,0,2024
Venkata Ashok Pappuri,IND,27.0,Andhra Pradesh,0,Post Graduate,50000,0,2024
Venkata Sai Mukund Thota,Praja Prasthanam Party,29.0,Andhra Pradesh,1,Graduate Professional,17100000,800000,2024
Venkateswarlu Gude,IND,51.0,Andhra Pradesh,0,Graduate,0,0,2024
Venu Gopal Rachineni,Rashtriya Praja Congress (Secular),43.0,Andhra Pradesh,0,8th Pass,3023887,800000,2024
Venu Madhav Karri,IND,48.0,Andhra Pradesh,0,5th Pass,323366,408463,2024
Venumbaka Vijayasai Reddy,YSRCP,66.0,Andhra Pradesh,22,Others,365167286,2284855,2024
Veshapogu Gurava Babu,IND,25.0,Andhra Pradesh,0,Graduate,32000,63785,2024
Vijay Kumar G.Srkr,Liberation Congress Party,61.0,Andhra Pradesh,0,Post Graduate,0,0,2024
Vijaya Bhaskar .Reddypogu,IND,44.0,Andhra Pradesh,0,Post Graduate,88518693,1296015,2024
Vijaya Bhaskar Reddypogu,IND,44.0,Andhra Pradesh,0,Post Graduate,88518693,1296015,2024
Vijaya Kumar Thoguru,BSP,64.0,Andhra Pradesh,0,Post Graduate,8213195,783705,2024
Vijaya Kumar.G,IND,46.0,Andhra Pradesh,0,Doctorate,761700,0,2024
Vijaya Lakshmi Karri,Pyramid Party of India,43.0,Andhra Pradesh,0,Graduate,0,0,2024
Vishnu Reddy Lankireddy,Bengaluru Nava Nirmana Party,33.0,Andhra Pradesh,0,Graduate Professional,164564426,5468575,2024
Viveka Mannepalli,Revolutionary Socialist Party,34.0,Andhra Pradesh,0,5th Pass,791010,617000,2024
Vuyaka Nireekshan (V. Chenchu),India Praja Bandhu Party,44.0,Andhra Pradesh,0,10th Pass,495948,0,2024
Y. Mahesh,IND,26.0,Andhra Pradesh,0,12th Pass,641030,320000,2024
Y. S. Avinash Reddy,YSRCP,39.0,Andhra Pradesh,2,Post Graduate,0,0,2024
Y.S. Sharmila Reddy,INC,50.0,Andhra Pradesh,8,Post Graduate,1818188237,1185890981,2024
Yadla Rajesh,Liberation Congress Party,32.0,Andhra Pradesh,1,Others,525000,880000,2024
Yalangi Ramesh,Jaibhim Rao Bharat Party,61.0,Andhra Pradesh,0,Post Graduate,2295000,0,2024
Yampati Veeranjaneya Reddy,IND,51.0,Andhra Pradesh,0,12th Pass,8793500,1579387,2024
Yarra Dasaradharamaiah,IND,54.0,Andhra Pradesh,0,12th Pass,0,0,2024
Yeddu Lakshminarayana,IND,66.0,Andhra Pradesh,0,5th Pass,830000,230000,2024
Yedida Vara Prasad Kumar,Republican Party of India (A),55.0,Andhra Pradesh,0,12th Pass,100000,0,2024
Yelampalle Govardhan Reddy,All India Forward Bloc,48.0,Andhra Pradesh,0,12th Pass,3111906,0,2024
Yenugupalli Krishna,Jaibhim Rao Bharat Party,45.0,Andhra Pradesh,4,Graduate,6760715,3225113,2024
Yugandar Konda,IND,36.0,Andhra Pradesh,1,Post Graduate,0,0,2024
Bandey Mili,Arunachal Democratic Party,43.0,Arunachal Pradesh,1,12th Pass,34740988,0,2024
Bimpak Siga,IND,41.0,Arunachal Pradesh,0,Graduate,34400000,0,2024
Bosiram Siram,INC,57.0,Arunachal Pradesh,0,Graduate,174489335,1211053,2024
Kiren Rijiju,BJP,53.0,Arunachal Pradesh,0,Graduate Professional,49403234,0,2024
Leki Norbu,IND,38.0,Arunachal Pradesh,0,Illiterate,0,0,2024
Nabam Tuki,INC,56.0,Arunachal Pradesh,1,Graduate,621025404,41620010,2024
Omak Nitik,IND,30.0,Arunachal Pradesh,0,Graduate,1036674,0,2024
Ruhi Tagung,IND,53.0,Arunachal Pradesh,0,10th Pass,91187000,9733555,2024
Sotai Kri,IND,54.0,Arunachal Pradesh,0,8th Pass,12463388,0,2024
Tamat Gamoh,IND,55.0,Arunachal Pradesh,0,Graduate,0,0,2024
Tania June,IND,36.0,Arunachal Pradesh,0,10th Pass,5230000,0,2024
Tapir Gao,BJP,59.0,Arunachal Pradesh,0,Post Graduate,150537706,0,2024
Techi Rana,IND,28.0,Arunachal Pradesh,0,Post Graduate,746620,0,2024
Toko Sheetal,Gana Suraksha Party,43.0,Arunachal Pradesh,0,12th Pass,12602960,0,2024
Abdul Basit Tapadar,IND,53.0,Assam,0,12th Pass,1335000,0,2024
Abdul Goffar Talukdar,IND,43.0,Assam,0,12th Pass,770600,1100000,2024
Abdul Hamed,Rashtriya Ulama Council,28.0,Assam,0,12th Pass,25800000,445000,2024
Abdul Hameed,IND,59.0,Assam,0,12th Pass,4432000,25000,2024
Abdul Hoque,IND,55.0,Assam,0,12th Pass,0,0,2024
Abdul Kalam Mazumder,IND,39.0,Assam,3,8th Pass,6047515,0,2024
Abdus Subhan Tapadar,IND,41.0,Assam,0,12th Pass,580733,0,2024
Abu Eusuf Md Raihan Uddin,IND,32.0,Assam,1,Graduate Professional,5751077,0,2024
Abu Shama,IND,42.0,Assam,0,10th Pass,2407000,1000000,2024
Abubakkar Siddique,Rashtriya Ulama Council,51.0,Assam,0,12th Pass,0,0,2024
Abul Kalam Azad,AITC,59.0,Assam,0,10th Pass,13138415,794950,2024
Abul Kasem,Republican Party of India (Athawale),72.0,Assam,0,Graduate Professional,23560873,0,2024
Ajoy Narzary,IND,53.0,Assam,0,Graduate Professional,5788056,1056923,2024
Alakesh Roy,IND,44.0,Assam,1,Graduate,282000,0,2024
Alam Ali,Bahujan Maha Party,44.0,Assam,1,5th Pass,0,0,2024
Alim Uddin Mazumder,IND,55.0,Assam,0,12th Pass,2873000,0,2024
Amarsing Tisso,BJP,56.0,Assam,0,12th Pass,227863561,54075091,2024
Aminul Islam,All India United Democratic Front,52.0,Assam,4,Post Graduate,4136685,0,2024
Amitabh Sarma,Ekam Sanatan Bharat Dal,34.0,Assam,5,Graduate Professional,138882050,0,2024
Amzad Ali,Republican Party of India (Athawale),37.0,Assam,0,8th Pass,0,0,2024
Ananta Mohan Roy,IND,69.0,Assam,0,12th Pass,731500,0,2024
Anima Deka Gupta,Voters Party International,53.0,Assam,0,Graduate,4407000,0,2024
Anupam Baruah,Jai Prakash Janata Dal,48.0,Assam,0,Graduate,386143,785000,2024
Aroon Barooa,Bharatheeya Jawan Kisan Party,67.0,Assam,0,Post Graduate,6110000,0,2024
Arun Chandra Handique,Ekam Sanatan Bharat Dal,62.0,Assam,0,10th Pass,0,0,2024
Aynal Haque,IND,52.0,Assam,0,8th Pass,343624,0,2024
Barindra Kumar Das,Bangali Nabanirman Sena,54.0,Assam,0,10th Pass,669726,0,2024
Bijuli Kalita Medhi,BJP,45.0,Assam,0,Post Graduate,16189751,0,2024
Bikram Ramchiary,IND,32.0,Assam,0,Graduate,4575000,500000,2024
Binay Krishna Roy,IND,61.0,Assam,0,Graduate Professional,0,0,2024
Binita Deka,Gana Suraksha Party,38.0,Assam,0,Graduate Professional,9209000,0,2024
Binod Gogoi,IND,53.0,Assam,0,Graduate,330000,0,2024
Bipad Bhanjan Sarkar,IND,58.0,Assam,0,Graduate,225424,0,2024
Biren Bailung,Voters Party International,54.0,Assam,0,12th Pass,1311000,0,2024
Biren Basak,Bharatiya Gana Parishad,50.0,Assam,0,12th Pass,0,0,2024
Biswajit Ray,IND,50.0,Assam,0,Graduate,5165102,0,2024
Chitralekha Das,SUCI(C),67.0,Assam,0,Post Graduate,2495963,0,2024
Colonel Gokul Chandra Singha,IND,71.0,Assam,0,Graduate,17900100,0,2024
Daniel Mardi,IND,37.0,Assam,0,Post Graduate,142553,100123,2024
Deba Nath Pait,IND,33.0,Assam,0,Graduate Professional,0,0,2024
Debashish Ghosh,Bangali Nabanirman Sena,36.0,Assam,0,12th Pass,390000,0,2024
Debojyoti Nath,IND,51.0,Assam,0,12th Pass,471862,0,2024
Deep Bayan,INC,50.0,Assam,0,12th Pass,4745892,0,2024
Dewan Mohibul Islam,IND,26.0,Assam,0,Graduate,2199344,0,2024
Dhiren Kachari,CPI,62.0,Assam,0,Others,0,0,2024
Dilip Kumar,IND,52.0,Assam,0,Graduate,7550122,0,2024
Dilip Saikia,BJP,50.0,Assam,0,Graduate,26442931,3730107,2024
Diluwara Begum Chowdhury,IND,43.0,Assam,0,10th Pass,175843077,10773579,2024
Dipak Kr Boro,Voters Party International,41.0,Assam,0,8th Pass,105000,0,2024
Dulu Ahmed,IND,49.0,Assam,15,Graduate,0,0,2024
Durgadas Boro,Bodoland Peoples Front,65.0,Assam,0,Graduate,32053278,0,2024
Faruk Khan,IND,47.0,Assam,1,Graduate,3219196,48797,2024
Garjan Mashahary,INC,49.0,Assam,0,12th Pass,1852090,0,2024
Gaurav Gogoi,INC,41.0,Assam,1,Post Graduate,49061120,0,2024
Gauri Sankar Sarania,AITC,59.0,Assam,0,Graduate,0,0,2024
Ghana Kanta Chutia,AITC,46.0,Assam,0,Post Graduate,19172000,1059000,2024
Gobin Biswakarma,IND,27.0,Assam,0,12th Pass,3085000,0,2024
Gopal Chandra Paul,IND,64.0,Assam,0,12th Pass,2071699,0,2024
Hafiz Burhanuddin,The National Road Map Party of India,62.0,Assam,0,Post Graduate,975744,0,2024
Hafiz Rashid Ahmed Choudhury,INC,71.0,Assam,0,Post Graduate,0,0,2024
J. I. Kathar,IND,73.0,Assam,2,Post Graduate,30295873,0,2024
Jagannath Ray,IND,54.0,Assam,0,10th Pass,25319476,0,2024
Jibesh Deb,IND,56.0,Assam,0,Graduate,491046,0,2024
Jitendra Chaliha,SUCI(C),54.0,Assam,0,12th Pass,75191,0,2024
John Barnard Sangma,Gana Suraksha Party,75.0,Assam,0,Post Graduate,0,0,2024
Jotson Bey,Autonomous State Demand Committee,62.0,Assam,0,12th Pass,4657171,0,2024
Joy Ram Engleng,INC,64.0,Assam,0,10th Pass,7603228,6900000,2024
Joyanta Basumatary,"United Peoples Party, Liberal",48.0,Assam,1,Graduate,22865797,0,2024
Jyotish Kumar Das,IND,46.0,Assam,0,12th Pass,5535000,1801854,2024
Jyotiska Ranjan Goswami,IND,44.0,Assam,0,Graduate Professional,0,0,2024
Kamakhya Prasad Tasa,BJP,49.0,Assam,0,Post Graduate,20017297,1586170,2024
Kameswar Swargiary,Voters Party International,41.0,Assam,0,8th Pass,104743,0,2024
Kampa Borgoyari,Bodoland Peoples Front,58.0,Assam,0,Graduate,248480477,76174085,2024
Kazi Nekib Ahmed,IND,65.0,Assam,0,Graduate,15039961,0,2024
Kripanath Mallah,BJP,50.0,Assam,0,Graduate,0,0,2024
Lalit Pegu,Voters Party International,42.0,Assam,0,Graduate,4619827,0,2024
Lalit Pegu,Voters Party International,42.0,Assam,0,Graduate,4602000,0,2024
Lurinjyoti Gogoi,Assam Jatiya Parishad,45.0,Assam,0,Post Graduate,3431472,0,2024
Madhab Rajbangshi,INC,67.0,Assam,0,Graduate Professional,13155192,1259457,2024
Manoj Dhanowar,AAP,47.0,Assam,0,Graduate Professional,0,0,2024
Manoranjan Talukdar,CPI(M),70.0,Assam,0,Graduate,15657062,0,2024
Matiar Rahman,IND,40.0,Assam,0,8th Pass,235500,0,2024
Md. Nazrul Islam Laskar,IND,66.0,Assam,0,Post Graduate,1118000,0,2024
Mira Borthakur Goswami,INC,51.0,Assam,0,Graduate,23744481,785755,2024
Mohammed Badruddin Ajmal,All India United Democratic Front,68.0,Assam,2,Post Graduate,0,0,2024
